tweet_id,timestamp,source,text,text_url,expanded_urls,rating_numerator,rating_denominator,name,dogtionary,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
776813020089548000,2016-09-16 16:00:31+00:00,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1",12,10,Solomon,,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,toy_poodle,0.51661,TRUE,miniature_poodle,0.255033,TRUE,standard_poodle,0.168989,TRUE,1405,5444
776477788987613000,2016-09-15 17:48:25+00:00,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",11,10,Huck,pupper,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,labrador_retriever,0.884839,TRUE,chesapeake_bay_retriever,0.0575651,TRUE,paintbrush,0.00576608,FALSE,3249,9858
776218204058357000,2016-09-15 00:36:55+00:00,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",13,10,None,floofer,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,samoyed,0.940326,TRUE,pomeranian,0.0555272,TRUE,keeshond,0.00222635,TRUE,18497,33345
776201521193218000,2016-09-14 23:30:38+00:00,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/776201521193218049/photo/1,10,10,O,,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1,rottweiler,0.502228,TRUE,black-and-tan_coonhound,0.154594,TRUE,bloodhound,0.135176,TRUE,2919,10681
776088319444877000,2016-09-14 16:00:49+00:00,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1",10,10,None,,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3,web_site,0.999916,FALSE,pug,7.66E-05,TRUE,menu,2.16E-06,FALSE,179,2045
775842724423557000,2016-09-13 23:44:54+00:00,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1",12,10,Blue,,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,chow,0.520022,TRUE,bath_towel,0.0287747,FALSE,french_bulldog,0.0259901,TRUE,3116,13022
775733305207554000,2016-09-13 16:30:07+00:00,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/775733305207554048/photo/1,11,10,Anakin,doggo,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,long-horned_beetle,0.613852,FALSE,ox,0.0294728,FALSE,rhinoceros_beetle,0.0278061,FALSE,4627,15413
775729183532220000,2016-09-13 16:13:44+00:00,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/775729183532220416/photo/1,13,10,None,,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1,web_site,0.989407,FALSE,hand-held_computer,0.00213902,FALSE,menu,0.00211536,FALSE,5302,14361
775364825476165000,2016-09-12 16:05:54+00:00,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",11,10,Finley,doggo,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,beagle,0.571229,TRUE,chihuahua,0.175257,TRUE,pembroke,0.0343063,TRUE,3472,8295
774757898236878000,2016-09-10 23:54:11+00:00,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/774757898236878852/photo/1,12,10,Finley,,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1,toy_poodle,0.719941,TRUE,miniature_poodle,0.251546,TRUE,lakeland_terrier,0.00700838,TRUE,2035,9462
774639387460112000,2016-09-10 16:03:16+00:00,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/774639387460112384/photo/1,https://twitter.com/dog_rates/status/774639387460112384/photo/1",10,10,Sprinkles,,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,walker_hound,0.627593,TRUE,basenji,0.128705,TRUE,ibizan_hound,0.126282,TRUE,2013,7508
774314403806253000,2016-09-09 18:31:54+00:00,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1",14,10,None,,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,eskimo_dog,0.596045,TRUE,siberian_husky,0.223067,TRUE,saluki,0.0363247,TRUE,6478,24167
773985732834758000,2016-09-08 20:45:53+00:00,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1",11,10,Winnie,pupper,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,giant_panda,0.451149,FALSE,fur_coat,0.148001,FALSE,pug,0.10957,TRUE,4492,11925
773922284943896000,2016-09-08 16:33:46+00:00,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular ",https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/773922284943896577/photo/1,12,10,Heinrich,,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1,pomeranian,0.554331,TRUE,samoyed,0.432158,TRUE,chow,0.00319942,TRUE,1999,7110
773704687002451000,2016-09-08 02:09:06+00:00,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/773704687002451968/photo/1,https://twitter.com/dog_rates/status/773704687002451968/photo/1",12,10,Loki,,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,silky_terrier,0.324251,TRUE,yorkshire_terrier,0.18121,TRUE,airedale,0.133436,TRUE,1891,7317
773670353721753000,2016-09-07 23:52:41+00:00,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/773670353721753600/photo/1,10,10,Shakespeare,,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,old_english_sheepdog,0.969311,TRUE,maltese_dog,0.013243,TRUE,soft-coated_wheaten_terrier,0.00485731,TRUE,1501,5935
773308824254029000,2016-09-06 23:56:05+00:00,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/773308824254029826/photo/1,12,10,Bungalo,,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,1,shopping_cart,0.572349,FALSE,labrador_retriever,0.151406,TRUE,shopping_basket,0.107102,FALSE,8640,25846
773247561583001000,2016-09-06 19:52:39+00:00,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/773247561583001600/photo/1,10,10,Chip,,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1,seat_belt,0.713588,FALSE,miniature_pinscher,0.0833688,TRUE,brabancon_griffon,0.0756961,TRUE,3699,10414
773191612633579000,2016-09-06 16:10:20+00:00,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/773191612633579521/photo/1,https://twitter.com/dog_rates/status/773191612633579521/photo/1",12,10,Grey,,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1,blenheim_spaniel,0.427766,TRUE,shih-tzu,0.219256,TRUE,welsh_springer_spaniel,0.144614,TRUE,4736,11117
772877495989305000,2016-09-05 19:22:09+00:00,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/772877495989305348/video/1,11,10,None,,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,1,tabby,0.218303,FALSE,norwegian_elkhound,0.138523,TRUE,wombat,0.0742172,FALSE,4501,9555
772826264096874000,2016-09-05 15:58:34+00:00,Twitter for iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 ",https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/772826264096874500/photo/1,11,10,Roosevelt,,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,1,basset,0.915351,TRUE,walker_hound,0.0724159,TRUE,beagle,0.00822894,TRUE,2669,8842
772581559778025000,2016-09-04 23:46:12+00:00,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1",10,10,None,,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3,newfoundland,0.574345,TRUE,border_collie,0.128352,TRUE,saint_bernard,0.0594755,TRUE,1968,7192
772193107915964000,2016-09-03 22:02:38+00:00,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/772193107915964416/photo/1,12,10,Willem,pupper,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,pembroke,0.367945,TRUE,chihuahua,0.223522,TRUE,pekinese,0.164871,TRUE,1612,6665
772152991789019000,2016-09-03 19:23:13+00:00,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/772152991789019136/photo/1,https://twitter.com/dog_rates/status/772152991789019136/photo/1",10,10,None,,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,golden_retriever,0.275318,TRUE,irish_setter,0.100988,TRUE,vizsla,0.0735249,TRUE,1300,4181
772117678702071000,2016-09-03 17:02:54+00:00,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/772117678702071809/photo/1,12,10,Jack,,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,1,labrador_retriever,0.217821,TRUE,beagle,0.157677,TRUE,golden_retriever,0.127726,TRUE,848,4165
772114945936949000,2016-09-03 16:52:02+00:00,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/772114945936949249/photo/1,10,10,Finn,,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,1,chihuahua,0.803293,TRUE,toy_terrier,0.05298,TRUE,italian_greyhound,0.0372388,TRUE,546,3005
772102971039580000,2016-09-03 16:04:27+00:00,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/772102971039580160/photo/1,11,10,Penny,,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,pembroke,0.54178,TRUE,cardigan,0.260504,TRUE,shetland_sheepdog,0.0637031,TRUE,1065,4448
771500966810099000,2016-09-02 00:12:18+00:00,Twitter for iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/771500966810099713/photo/1,12,10,Dakota,,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,1,labrador_retriever,0.833952,TRUE,golden_retriever,0.103223,TRUE,soccer_ball,0.0120939,FALSE,3018,9167
771380798096281000,2016-09-01 16:14:48+00:00,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1",11,10,Fizz,,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,collie,0.503728,TRUE,border_collie,0.450944,TRUE,english_springer,0.0126928,TRUE,5912,11746
771136648247640000,2016-09-01 00:04:38+00:00,Twitter for iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/771136648247640064/photo/1,11,10,Dixie,,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1,bathtub,0.36866,FALSE,golden_retriever,0.297402,TRUE,tub,0.201711,FALSE,3357,10223
771102124360998000,2016-08-31 21:47:27+00:00,Twitter for iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/771102124360998913/photo/1,12,10,Charlie,,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,1,labrador_retriever,0.568789,TRUE,pug,0.179918,TRUE,staffordshire_bullterrier,0.0344374,TRUE,1663,6898
771014301343748000,2016-08-31 15:58:28+00:00,Twitter for iPhone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/771014301343748096/photo/1,7,10,None,,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1,meerkat,0.202335,FALSE,doormat,0.11179,FALSE,macaque,0.0889253,FALSE,1782,7032
771004394259247000,2016-08-31 15:19:06+00:00,Twitter for iPhone,RT @katieornah: @dog_rates learning a lot at college 12/10 for my professor thank u for the pupper slides ,https://t.co/MgUWQ76dJU,"https://twitter.com/katieornah/status/771002130450743296/photo/1,https://twitter.com/katieornah/status/771002130450743296/photo/1",12,10,None,pupper,https://pbs.twimg.com/media/CrMmVqyWcAIDCHI.jpg,1,home_theater,0.414338,FALSE,ipod,0.0527413,FALSE,pop_bottle,0.0488206,FALSE,,
770787852854652000,2016-08-31 00:58:39+00:00,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/770787852854652928/photo/1,10,10,Winston,,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,bernese_mountain_dog,0.787812,TRUE,greater_swiss_mountain_dog,0.163946,TRUE,entlebucher,0.0202934,TRUE,1415,5498
770772759874076000,2016-08-30 23:58:40+00:00,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/770772759874076672/photo/1,11,10,Sebastian,,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,chow,0.979515,TRUE,golden_retriever,0.0102187,TRUE,pomeranian,0.00460604,TRUE,1626,5749
770655142660169000,2016-08-30 16:11:18+00:00,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/770655142660169732/photo/1,11,10,None,,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,1,madagascar_cat,0.494803,FALSE,skunk,0.161184,FALSE,paper_towel,0.0915715,FALSE,2013,8130
770414278348247000,2016-08-30 00:14:12+00:00,Twitter for iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/770414278348247044/photo/1,11,10,Al,,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,1,maillot,0.580528,FALSE,maillot,0.0814489,FALSE,golden_retriever,0.0535696,TRUE,2390,6987
770293558247038000,2016-08-29 16:14:30+00:00,Twitter for iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/770293558247038976/photo/1,10,10,Jackson,,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,italian_greyhound,0.931668,TRUE,mexican_hairless,0.0388962,TRUE,whippet,0.0131514,TRUE,1718,6923
770069151037685000,2016-08-29 01:22:47+00:00,Twitter for iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/770069151037685760/photo/1,10,10,Carbon,,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1,boston_bull,0.414965,TRUE,american_staffordshire_terrier,0.286985,TRUE,staffordshire_bullterrier,0.11497,TRUE,2651,8385
769695466921623000,2016-08-28 00:37:54+00:00,Twitter for iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/769695466921623552/photo/1,13,10,Titan,,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1,pug,0.407117,TRUE,muzzle,0.165638,FALSE,kuvasz,0.0458372,TRUE,1926,7101
769212283578875000,2016-08-26 16:37:54+00:00,Twitter for iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/769212283578875904/photo/1,12,10,DonDon,,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1,golden_retriever,0.166538,TRUE,pekinese,0.148215,TRUE,cocker_spaniel,0.0827351,TRUE,1969,5980
768970937022709000,2016-08-26 00:38:52+00:00,Twitter Web Client,This is Kirby. His bowl weighs more than him. 12/10 would assist ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/768970937022709760/video/1,12,10,Kirby,,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1,pomeranian,0.182358,TRUE,golden_retriever,0.110658,TRUE,mousetrap,0.0863989,FALSE,7574,16017
768855141948723000,2016-08-25 16:58:45+00:00,Twitter for iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/768855141948723200/photo/1,11,10,Jesse,,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1,chow,0.720219,TRUE,brabancon_griffon,0.0583653,TRUE,rottweiler,0.0551135,TRUE,1034,4660
768609597686943000,2016-08-25 00:43:02+00:00,Twitter for iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/768609597686943744/photo/1,10,10,Lou,,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1,basenji,0.183283,TRUE,italian_greyhound,0.136012,TRUE,whippet,0.0601299,TRUE,1382,4580
768596291618299000,2016-08-24 23:50:10+00:00,Twitter for iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/768596291618299904/photo/1,12,10,Oakley,,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1,great_pyrenees,0.729745,TRUE,golden_retriever,0.237961,TRUE,labrador_retriever,0.0209033,TRUE,1473,5592
768473857036525000,2016-08-24 15:43:39+00:00,Twitter for iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/768473857036525572/photo/1,11,10,Chevy,,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,1,labrador_retriever,0.73917,TRUE,chesapeake_bay_retriever,0.246488,TRUE,kelpie,0.00689234,TRUE,3958,15110
768193404517830000,2016-08-23 21:09:14+00:00,Twitter for iPhone,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/768193404517830656/photo/1,8,10,Gerald,doggo,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1,lion,0.396984,FALSE,ram,0.300851,FALSE,cheetah,0.094474,FALSE,4080,12157
767884188863397000,2016-08-23 00:40:31+00:00,Twitter for iPhone,This is Tito. He's on the lookout. Nobody knows for what. 10/10 ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/767884188863397888/photo/1,https://twitter.com/dog_rates/status/767884188863397888/photo/1,https://twitter.com/dog_rates/status/767884188863397888/photo/1,https://twitter.com/dog_rates/status/767884188863397888/photo/1",10,10,Tito,,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,3,coral_reef,0.32774,FALSE,cliff,0.157182,FALSE,lakeside,0.0488096,FALSE,1634,5309
767754930266464000,2016-08-22 16:06:54+00:00,Twitter for iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/767754930266464257/photo/1,11,10,Philbert,,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,1,vizsla,0.307794,TRUE,fountain,0.142185,FALSE,chesapeake_bay_retriever,0.113903,TRUE,6221,17814
767500508068192000,2016-08-21 23:15:55+00:00,Twitter for iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/767500508068192258/photo/1,12,10,Louie,,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,1,chow,0.483228,TRUE,golden_retriever,0.165063,TRUE,norfolk_terrier,0.0601729,TRUE,2688,8295
767191397493538000,2016-08-21 02:47:37+00:00,Twitter for iPhone,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/767191397493538821/photo/1,13,10,None,doggo,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,1,patio,0.708665,FALSE,boathouse,0.110056,FALSE,pier,0.0395323,FALSE,4406,13643
767122157629476000,2016-08-20 22:12:29+00:00,Twitter for iPhone,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/767122157629476866/photo/1,https://twitter.com/dog_rates/status/767122157629476866/photo/1",13,10,Rupert,,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,2,toy_poodle,0.873841,TRUE,miniature_poodle,0.0591918,TRUE,irish_terrier,0.035306,TRUE,3261,11227
766793450729734000,2016-08-20 00:26:19+00:00,Twitter for iPhone,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/766793450729734144/photo/1,10,10,Rufus,,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1,beagle,0.451697,TRUE,basset,0.197513,TRUE,bloodhound,0.0726986,TRUE,1565,5650
766693177336135000,2016-08-19 17:47:52+00:00,Twitter for iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/766693177336135680/photo/1,11,10,Brudge,,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,doberman,0.948355,TRUE,vizsla,0.015032,TRUE,rhodesian_ridgeback,0.00963084,TRUE,918,4484
766423258543644000,2016-08-18 23:55:18+00:00,Twitter for iPhone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 ,https://t.co/MgUWQ76dJU,"https://twitter.com/dog_rates/status/766423258543644672/photo/1,https://twitter.com/dog_rates/status/766423258543644672/photo/1",9,10,Shadoe,,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2,keeshond,0.995823,TRUE,pomeranian,0.00389721,TRUE,norwegian_elkhound,0.000253109,TRUE,1825,6671
766313316352462000,2016-08-18 16:38:26+00:00,Twitter for iPhone,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/766313316352462849/photo/1,12,10,Oscar,,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,1,toy_poodle,0.966896,TRUE,miniature_poodle,0.0164243,TRUE,cocker_spaniel,0.0102271,TRUE,2166,7493
766069199026450000,2016-08-18 00:28:24+00:00,Twitter for iPhone,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af ,https://t.co/MgUWQ76dJU,https://twitter.com/dog_rates/status/766069199026450432/photo/1,12,10,Juno,,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,redbone,0.484855,TRUE,beagle,0.437527,TRUE,basset,0.0105854,TRUE,1003,4765
